OrderId,AreaCode,State,Market,MarketSize,Profit,Margin,Sales,Total Expenses,ProductId,Date,ProductCategory,ProductName,ProductType
5910,318,Louisiana,South,Small Market,50,62,117,28,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5911,319,Iowa,Central,Small Market,18,31,58,19,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
5912,321,Florida,East,Major Market,25,132,242,115,5,2011-01-03,Espresso,Caffe Mocha,Regular
5913,323,California,West,Major Market,40,173,318,146,5,2011-01-03,Espresso,Caffe Mocha,Regular
5914,323,California,West,Major Market,313,324,604,113,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5915,323,California,West,Major Market,245,253,498,88,9,2011-01-03,Herbal Tea,Lemon,Decaf
5916,330,Ohio,Central,Major Market,52,72,129,37,2,2011-01-03,Coffee,Columbian,Regular
5917,330,Ohio,Central,Major Market,22,71,137,56,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5918,337,Louisiana,South,Small Market,43,49,87,20,2,2011-01-03,Coffee,Columbian,Regular
5919,347,New York,East,Major Market,-177,-32,194,87,10,2011-01-03,Herbal Tea,Mint,Decaf
5920,347,New York,East,Major Market,151,139,249,37,11,2011-01-03,Tea,Darjeeling,Regular
5921,347,New York,East,Major Market,288,284,557,90,7,2011-01-03,Espresso,Regular Espresso,Regular
5922,352,Florida,East,Major Market,52,63,119,28,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5923,360,Washington,West,Small Market,0,87,160,87,13,2011-01-03,Tea,Green Tea,Regular
5924,360,Washington,West,Small Market,18,66,128,54,5,2011-01-03,Espresso,Caffe Mocha,Regular
5925,360,Washington,West,Small Market,171,186,329,71,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5926,361,Texas,South,Major Market,125,117,211,33,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5927,405,Oklahoma,South,Small Market,43,55,104,26,2,2011-01-03,Coffee,Columbian,Regular
5928,405,Oklahoma,South,Small Market,40,47,84,20,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
5929,405,Oklahoma,South,Small Market,110,125,228,51,4,2011-01-03,Espresso,Caffe Latte,Regular
5930,408,California,West,Major Market,-180,-27,135,94,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
5931,408,California,West,Major Market,150,139,249,38,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5932,409,Texas,South,Major Market,135,126,227,35,5,2011-01-03,Espresso,Caffe Mocha,Regular
5933,413,Massachusetts,East,Major Market,42,47,84,19,11,2011-01-03,Tea,Darjeeling,Regular
5934,414,Wisconsin,Central,Small Market,61,84,165,43,5,2011-01-03,Espresso,Caffe Mocha,Regular
5935,417,Missouri,Central,Small Market,-9,63,114,69,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5936,419,Ohio,Central,Major Market,110,125,228,51,12,2011-01-03,Tea,Earl Grey,Regular
5937,425,Washington,West,Small Market,92,105,178,43,11,2011-01-03,Tea,Darjeeling,Regular
5938,425,Washington,West,Small Market,52,63,119,28,4,2011-01-03,Espresso,Caffe Latte,Regular
5939,435,Utah,West,Small Market,67,89,174,44,1,2011-01-03,Coffee,Amaretto,Regular
5940,435,Utah,West,Small Market,56,104,201,66,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
5941,435,Utah,West,Small Market,-6,42,80,46,13,2011-01-03,Tea,Green Tea,Regular
5942,435,Utah,West,Small Market,70,72,129,25,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5943,435,Utah,West,Small Market,42,64,114,36,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5944,435,Utah,West,Small Market,39,72,127,46,9,2011-01-03,Herbal Tea,Lemon,Decaf
5945,435,Utah,West,Small Market,-10,63,114,70,11,2011-01-03,Tea,Darjeeling,Regular
5946,440,Ohio,Central,Major Market,-6,73,133,77,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
5947,475,Connecticut,East,Small Market,27,37,66,19,13,2011-01-03,Tea,Green Tea,Regular
5948,475,Connecticut,East,Small Market,68,89,174,43,10,2011-01-03,Herbal Tea,Mint,Decaf
5949,503,Oregon,West,Small Market,47,77,143,45,5,2011-01-03,Espresso,Caffe Mocha,Regular
5950,503,Oregon,West,Small Market,140,163,346,69,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5951,503,Oregon,West,Small Market,49,55,98,22,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5952,503,Oregon,West,Small Market,43,55,104,26,9,2011-01-03,Herbal Tea,Lemon,Decaf
5953,503,Oregon,West,Small Market,22,71,137,56,4,2011-01-03,Espresso,Caffe Latte,Regular
5954,504,Louisiana,South,Small Market,93,105,178,42,5,2011-01-03,Espresso,Caffe Mocha,Regular
5955,504,Louisiana,South,Small Market,58,104,201,65,9,2011-01-03,Herbal Tea,Lemon,Decaf
5956,505,New Mexico,South,Small Market,39,72,127,46,2,2011-01-03,Coffee,Columbian,Regular
5957,505,New Mexico,South,Small Market,-49,18,113,51,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
5958,505,New Mexico,South,Small Market,-10,63,114,70,5,2011-01-03,Espresso,Caffe Mocha,Regular
5959,505,New Mexico,South,Small Market,16,49,91,38,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5960,505,New Mexico,South,Small Market,15,27,48,17,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5961,505,New Mexico,South,Small Market,7,35,67,30,9,2011-01-03,Herbal Tea,Lemon,Decaf
5962,505,New Mexico,South,Small Market,-4,42,80,45,4,2011-01-03,Espresso,Caffe Latte,Regular
5963,509,Washington,West,Small Market,71,89,160,41,2,2011-01-03,Coffee,Columbian,Regular
5964,509,Washington,West,Small Market,43,49,87,20,9,2011-01-03,Herbal Tea,Lemon,Decaf
5965,510,California,West,Major Market,135,126,227,35,11,2011-01-03,Tea,Darjeeling,Regular
5966,513,Ohio,Central,Major Market,42,47,84,19,9,2011-01-03,Herbal Tea,Lemon,Decaf
5967,513,Ohio,Central,Major Market,101,126,224,58,11,2011-01-03,Tea,Darjeeling,Regular
5968,515,Iowa,Central,Small Market,9,35,67,29,2,2011-01-03,Coffee,Columbian,Regular
5969,515,Iowa,Central,Small Market,13,25,44,16,5,2011-01-03,Espresso,Caffe Mocha,Regular
5970,541,Oregon,West,Small Market,24,32,56,16,11,2011-01-03,Tea,Darjeeling,Regular
5971,563,Iowa,Central,Small Market,315,324,604,112,8,2011-01-03,Herbal Tea,Chamomile,Decaf
5972,563,Iowa,Central,Small Market,260,301,582,126,12,2011-01-03,Tea,Earl Grey,Regular
5973,573,Missouri,Central,Small Market,70,72,129,25,5,2011-01-03,Espresso,Caffe Mocha,Regular
5974,573,Missouri,Central,Small Market,67,70,126,25,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5975,580,Oklahoma,South,Small Market,22,32,56,17,5,2011-01-03,Espresso,Caffe Mocha,Regular
5976,580,Oklahoma,South,Small Market,101,126,224,58,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5977,585,New York,East,Major Market,135,126,227,35,12,2011-01-03,Tea,Earl Grey,Regular
5978,603,New Hampshire,East,Small Market,43,64,114,35,1,2011-01-03,Coffee,Amaretto,Regular
5979,603,New Hampshire,East,Small Market,39,72,127,46,2,2011-01-03,Coffee,Columbian,Regular
5980,603,New Hampshire,East,Small Market,47,43,46,11,13,2011-01-03,Tea,Green Tea,Regular
5981,603,New Hampshire,East,Small Market,-10,63,114,70,5,2011-01-03,Espresso,Caffe Mocha,Regular
5982,603,New Hampshire,East,Small Market,-4,42,80,45,9,2011-01-03,Herbal Tea,Lemon,Decaf
5983,603,New Hampshire,East,Small Market,16,27,48,16,11,2011-01-03,Tea,Darjeeling,Regular
5984,603,New Hampshire,East,Small Market,-6,42,80,46,7,2011-01-03,Espresso,Regular Espresso,Regular
5985,608,Wisconsin,Central,Small Market,56,77,137,39,11,2011-01-03,Tea,Darjeeling,Regular
5986,614,Ohio,Central,Major Market,47,77,143,45,1,2011-01-03,Coffee,Amaretto,Regular
5987,614,Ohio,Central,Major Market,140,163,346,69,5,2011-01-03,Espresso,Caffe Mocha,Regular
5988,630,Illinois,Central,Major Market,220,239,509,91,6,2011-01-03,Espresso,Decaf Espresso,Decaf
5989,630,Illinois,Central,Major Market,104,109,206,39,9,2011-01-03,Herbal Tea,Lemon,Decaf
5990,636,Missouri,Central,Small Market,-6,42,80,46,13,2011-01-03,Tea,Green Tea,Regular
5991,641,Iowa,Central,Small Market,151,158,285,56,9,2011-01-03,Herbal Tea,Lemon,Decaf
5992,646,New York,East,Major Market,123,117,211,34,13,2011-01-03,Tea,Green Tea,Regular
5993,660,Missouri,Central,Small Market,-4,42,80,45,12,2011-01-03,Tea,Earl Grey,Regular
5994,702,Nevada,West,Small Market,-6,42,80,46,2,2011-01-03,Coffee,Columbian,Regular
5995,702,Nevada,West,Small Market,15,27,48,17,5,2011-01-03,Espresso,Caffe Mocha,Regular
5996,702,Nevada,West,Small Market,177,213,391,94,9,2011-01-03,Herbal Tea,Lemon,Decaf
5997,702,Nevada,West,Small Market,315,324,604,112,11,2011-01-03,Tea,Darjeeling,Regular
5998,708,Illinois,Central,Major Market,125,117,211,33,11,2011-01-03,Tea,Darjeeling,Regular
5999,712,Iowa,Central,Small Market,15,27,48,17,1,2011-01-03,Coffee,Amaretto,Regular
6000,712,Iowa,Central,Small Market,47,43,46,11,6,2011-01-03,Espresso,Decaf Espresso,Decaf
6001,712,Iowa,Central,Small Market,220,239,509,91,11,2011-01-03,Tea,Darjeeling,Regular
6002,715,Wisconsin,Central,Small Market,25,132,242,115,2,2011-01-03,Coffee,Columbian,Regular
6003,715,Wisconsin,Central,Small Market,82,108,200,53,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6004,715,Wisconsin,Central,Small Market,70,72,129,25,9,2011-01-03,Herbal Tea,Lemon,Decaf
6005,718,New York,East,Major Market,384,405,719,146,2,2011-01-03,Coffee,Columbian,Regular
6006,718,New York,East,Major Market,209,268,547,127,9,2011-01-03,Herbal Tea,Lemon,Decaf
6007,719,Colorado,Central,Major Market,43,55,104,26,13,2011-01-03,Tea,Green Tea,Regular
6008,720,Colorado,Central,Major Market,125,117,211,33,5,2011-01-03,Espresso,Caffe Mocha,Regular
6009,727,Florida,East,Major Market,18,66,128,54,9,2011-01-03,Herbal Tea,Lemon,Decaf
6010,760,California,West,Major Market,102,109,206,40,10,2011-01-03,Herbal Tea,Mint,Decaf
6011,773,Illinois,Central,Major Market,177,213,391,94,2,2011-01-03,Coffee,Columbian,Regular
6012,774,Massachusetts,East,Major Market,543,420,524,54,2,2011-01-03,Coffee,Columbian,Regular
6013,774,Massachusetts,East,Major Market,-6,73,133,77,5,2011-01-03,Espresso,Caffe Mocha,Regular
6014,774,Massachusetts,East,Major Market,140,163,346,69,7,2011-01-03,Espresso,Regular Espresso,Regular
6015,775,Nevada,West,Small Market,9,35,67,29,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6016,775,Nevada,West,Small Market,-505,-245,34,127,13,2011-01-03,Tea,Green Tea,Regular
6017,775,Nevada,West,Small Market,15,25,44,15,6,2011-01-03,Espresso,Decaf Espresso,Decaf
6018,775,Nevada,West,Small Market,40,173,318,146,8,2011-01-03,Herbal Tea,Chamomile,Decaf
6019,775,Nevada,West,Small Market,151,158,285,56,10,2011-01-03,Herbal Tea,Mint,Decaf
6020,775,Nevada,West,Small Market,220,239,509,91,12,2011-01-03,Tea,Earl Grey,Regular
6021,775,Nevada,West,Small Market,46,43,46,12,4,2011-01-03,Espresso,Caffe Latte,Regular
6022,781,Massachusetts,East,Major Market,22,32,56,17,13,2011-01-03,Tea,Green Tea,Regular
6023,781,Massachusetts,East,Major Market,24,71,137,55,9,2011-01-03,Herbal Tea,Lemon,Decaf
6024,801,Utah,West,Small Market,39,71,132,45,2,2011-01-03,Coffee,Columbian,Regular
6025,801,Utah,West,Small Market,50,62,117,28,5,2011-01-03,Espresso,Caffe Mocha,Regular
6026,801,Utah,West,Small Market,-47,18,113,50,10,2011-01-03,Herbal Tea,Mint,Decaf
6027,801,Utah,West,Small Market,15,49,91,39,12,2011-01-03,Tea,Earl Grey,Regular
6028,801,Utah,West,Small Market,67,70,126,25,4,2011-01-03,Espresso,Caffe Latte,Regular
6029,813,Florida,East,Major Market,80,108,200,54,6,2011-01-03,Espresso,Decaf Espresso,Decaf
6030,813,Florida,East,Major Market,59,84,165,44,10,2011-01-03,Herbal Tea,Mint,Decaf
6031,815,Illinois,Central,Major Market,151,158,285,56,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6032,815,Illinois,Central,Major Market,79,108,192,55,12,2011-01-03,Tea,Earl Grey,Regular
6033,816,Missouri,Central,Small Market,-47,18,113,50,9,2011-01-03,Herbal Tea,Lemon,Decaf
6034,818,California,West,Major Market,80,108,192,54,13,2011-01-03,Tea,Green Tea,Regular
6035,830,Texas,South,Major Market,246,253,498,87,2,2011-01-03,Coffee,Columbian,Regular
6036,845,New York,East,Major Market,-309,-62,67,146,5,2011-01-03,Espresso,Caffe Mocha,Regular
6037,858,California,West,Major Market,384,405,719,146,2,2011-01-03,Coffee,Columbian,Regular
6038,860,Connecticut,East,Small Market,169,186,329,72,2,2011-01-03,Coffee,Columbian,Regular
6039,860,Connecticut,East,Small Market,70,72,129,25,11,2011-01-03,Tea,Darjeeling,Regular
6040,863,Florida,East,Major Market,110,125,228,51,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6041,863,Florida,East,Major Market,40,48,86,21,11,2011-01-03,Tea,Darjeeling,Regular
6042,904,Florida,East,Major Market,99,126,224,59,2,2011-01-03,Coffee,Columbian,Regular
6043,904,Florida,East,Major Market,70,72,129,25,13,2011-01-03,Tea,Green Tea,Regular
6044,915,Texas,South,Major Market,104,109,206,39,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6045,915,Texas,South,Major Market,52,72,129,37,9,2011-01-03,Herbal Tea,Lemon,Decaf
6046,916,California,West,Major Market,-61,16,133,57,1,2011-01-03,Coffee,Amaretto,Regular
6047,916,California,West,Major Market,125,117,211,33,12,2011-01-03,Tea,Earl Grey,Regular
6048,918,Oklahoma,South,Small Market,19,66,128,53,8,2011-01-03,Herbal Tea,Chamomile,Decaf
6049,918,Oklahoma,South,Small Market,25,132,242,115,9,2011-01-03,Herbal Tea,Lemon,Decaf
6050,920,Wisconsin,Central,Small Market,93,105,178,42,8,2011-01-03,Herbal Tea,Chamomile,Decaf
6051,940,Texas,South,Major Market,46,77,143,46,8,2011-01-03,Herbal Tea,Chamomile,Decaf
6052,959,Connecticut,East,Small Market,58,104,201,65,9,2011-01-03,Herbal Tea,Lemon,Decaf
6053,970,Colorado,Central,Major Market,102,109,206,40,2,2011-01-03,Coffee,Columbian,Regular
6054,970,Colorado,Central,Major Market,80,108,192,54,6,2011-01-03,Espresso,Decaf Espresso,Decaf
6055,970,Colorado,Central,Major Market,140,163,346,69,8,2011-01-03,Herbal Tea,Chamomile,Decaf
6056,970,Colorado,Central,Major Market,46,77,143,46,10,2011-01-03,Herbal Tea,Mint,Decaf
6057,970,Colorado,Central,Major Market,24,71,137,55,11,2011-01-03,Tea,Darjeeling,Regular
6058,970,Colorado,Central,Major Market,47,73,144,41,12,2011-01-03,Tea,Earl Grey,Regular
6059,971,Oregon,West,Small Market,-4,73,133,76,1,2011-01-03,Coffee,Amaretto,Regular
6060,971,Oregon,West,Small Market,36,87,159,63,2,2011-01-03,Coffee,Columbian,Regular
6061,971,Oregon,West,Small Market,50,72,129,38,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6062,971,Oregon,West,Small Market,110,125,228,51,13,2011-01-03,Tea,Green Tea,Regular
6063,971,Oregon,West,Small Market,101,126,224,58,12,2011-01-03,Tea,Earl Grey,Regular
6064,979,Texas,South,Major Market,80,108,192,54,4,2011-01-03,Espresso,Caffe Latte,Regular
6065,985,Louisiana,South,Small Market,70,72,129,25,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf
6066,985,Louisiana,South,Small Market,56,77,137,39,6,2011-01-03,Espresso,Decaf Espresso,Decaf
6067,203,Connecticut,East,Small Market,0,87,160,87,5,2011-01-04,Espresso,Caffe Mocha,Regular
6068,203,Connecticut,East,Small Market,50,98,190,64,9,2011-01-04,Herbal Tea,Lemon,Decaf
6069,206,Washington,West,Small Market,80,100,180,46,2,2011-01-04,Coffee,Columbian,Regular
6070,206,Washington,West,Small Market,0,87,160,87,13,2011-01-04,Tea,Green Tea,Regular
6071,206,Washington,West,Small Market,22,70,135,55,5,2011-01-04,Espresso,Caffe Mocha,Regular
6072,206,Washington,West,Small Market,58,82,161,43,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6073,206,Washington,West,Small Market,157,176,311,70,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6074,206,Washington,West,Small Market,45,68,121,38,12,2011-01-04,Tea,Earl Grey,Regular
6075,209,California,West,Major Market,410,428,759,152,2,2011-01-04,Coffee,Columbian,Regular
6076,212,New York,East,Major Market,-304,-59,70,146,5,2011-01-04,Espresso,Caffe Mocha,Regular
6077,216,Ohio,Central,Major Market,138,163,346,70,5,2011-01-04,Espresso,Caffe Mocha,Regular
6078,225,Louisiana,South,Small Market,45,51,92,21,2,2011-01-04,Coffee,Columbian,Regular
6079,234,Ohio,Central,Major Market,24,32,56,16,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6080,234,Ohio,Central,Major Market,144,155,285,58,12,2011-01-04,Tea,Earl Grey,Regular
6081,253,Washington,West,Small Market,67,84,142,39,11,2011-01-04,Tea,Darjeeling,Regular
6082,262,Wisconsin,Central,Small Market,86,112,208,54,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6083,262,Wisconsin,Central,Small Market,70,72,129,25,9,2011-01-04,Herbal Tea,Lemon,Decaf
6084,262,Wisconsin,Central,Small Market,46,68,121,37,11,2011-01-04,Tea,Darjeeling,Regular
6085,281,Texas,South,Major Market,40,64,114,37,9,2011-01-04,Herbal Tea,Lemon,Decaf
6086,303,Colorado,Central,Major Market,156,145,261,40,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6087,303,Colorado,Central,Major Market,47,60,113,28,13,2011-01-04,Tea,Green Tea,Regular
6088,303,Colorado,Central,Major Market,71,102,181,54,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6089,303,Colorado,Central,Major Market,50,75,147,41,12,2011-01-04,Tea,Earl Grey,Regular
6090,309,Illinois,Central,Major Market,326,335,626,115,5,2011-01-04,Espresso,Caffe Mocha,Regular
6091,309,Illinois,Central,Major Market,123,117,211,34,11,2011-01-04,Tea,Darjeeling,Regular
6092,312,Illinois,Central,Major Market,172,178,321,62,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6093,314,Missouri,Central,Small Market,-3,44,84,46,13,2011-01-04,Tea,Green Tea,Regular
6094,314,Missouri,Central,Small Market,64,68,123,25,5,2011-01-04,Espresso,Caffe Mocha,Regular
6095,315,New York,East,Major Market,156,145,261,40,11,2011-01-04,Tea,Darjeeling,Regular
6096,318,Louisiana,South,Small Market,67,84,142,39,5,2011-01-04,Espresso,Caffe Mocha,Regular
6097,319,Iowa,Central,Small Market,4,33,65,30,2,2011-01-04,Coffee,Columbian,Regular
6098,319,Iowa,Central,Small Market,171,178,321,63,9,2011-01-04,Herbal Tea,Lemon,Decaf
6099,321,Florida,East,Major Market,46,58,110,27,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6100,330,Ohio,Central,Major Market,40,64,114,37,2,2011-01-04,Coffee,Columbian,Regular
6101,330,Ohio,Central,Major Market,39,45,80,19,9,2011-01-04,Herbal Tea,Lemon,Decaf
6102,337,Louisiana,South,Small Market,52,98,190,63,9,2011-01-04,Herbal Tea,Lemon,Decaf
6103,339,Massachusetts,East,Major Market,589,451,553,54,2,2011-01-04,Coffee,Columbian,Regular
6104,339,Massachusetts,East,Major Market,-18,65,125,77,5,2011-01-04,Espresso,Caffe Mocha,Regular
6105,347,New York,East,Major Market,141,132,238,37,12,2011-01-04,Tea,Earl Grey,Regular
6106,351,Massachusetts,East,Major Market,39,45,80,19,11,2011-01-04,Tea,Darjeeling,Regular
6107,360,Washington,West,Small Market,25,132,242,115,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6108,360,Washington,West,Small Market,45,51,92,21,9,2011-01-04,Herbal Tea,Lemon,Decaf
6109,361,Texas,South,Major Market,239,247,486,86,2,2011-01-04,Coffee,Columbian,Regular
6110,405,Oklahoma,South,Small Market,24,32,56,16,5,2011-01-04,Espresso,Caffe Mocha,Regular
6111,405,Oklahoma,South,Small Market,110,134,237,60,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6112,414,Wisconsin,Central,Small Market,68,84,142,38,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6113,415,California,West,Major Market,39,173,318,147,5,2011-01-04,Espresso,Caffe Mocha,Regular
6114,415,California,West,Major Market,326,335,626,115,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6115,415,California,West,Major Market,157,145,261,39,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6116,415,California,West,Major Market,240,247,486,85,9,2011-01-04,Herbal Tea,Lemon,Decaf
6117,415,California,West,Major Market,220,239,509,91,4,2011-01-04,Espresso,Caffe Latte,Regular
6118,417,Missouri,Central,Small Market,-9,63,114,69,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6119,417,Missouri,Central,Small Market,16,51,94,40,11,2011-01-04,Tea,Darjeeling,Regular
6120,417,Missouri,Central,Small Market,-13,36,69,45,12,2011-01-04,Tea,Earl Grey,Regular
6121,419,Ohio,Central,Major Market,19,67,129,54,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6122,425,Washington,West,Small Market,47,58,110,26,4,2011-01-04,Espresso,Caffe Latte,Regular
6123,435,Utah,West,Small Market,37,68,127,43,2,2011-01-04,Coffee,Columbian,Regular
6124,435,Utah,West,Small Market,55,67,127,30,5,2011-01-04,Espresso,Caffe Mocha,Regular
6125,435,Utah,West,Small Market,64,68,123,25,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6126,435,Utah,West,Small Market,42,75,133,47,9,2011-01-04,Herbal Tea,Lemon,Decaf
6127,435,Utah,West,Small Market,-16,40,142,51,10,2011-01-04,Herbal Tea,Mint,Decaf
6128,435,Utah,West,Small Market,-9,63,114,69,11,2011-01-04,Tea,Darjeeling,Regular
6129,435,Utah,West,Small Market,64,67,119,24,4,2011-01-04,Espresso,Caffe Latte,Regular
6130,475,Connecticut,East,Small Market,68,91,178,45,10,2011-01-04,Herbal Tea,Mint,Decaf
6131,503,Oregon,West,Small Market,-4,73,133,76,1,2011-01-04,Coffee,Amaretto,Regular
6132,503,Oregon,West,Small Market,108,134,237,61,12,2011-01-04,Tea,Earl Grey,Regular
6133,504,Louisiana,South,Small Market,71,72,129,24,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6134,504,Louisiana,South,Small Market,46,68,121,37,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6135,504,Louisiana,South,Small Market,56,67,127,29,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6136,505,New Mexico,South,Small Market,40,75,133,48,2,2011-01-04,Coffee,Columbian,Regular
6137,505,New Mexico,South,Small Market,-16,40,142,51,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6138,505,New Mexico,South,Small Market,-9,63,114,69,5,2011-01-04,Espresso,Caffe Mocha,Regular
6139,505,New Mexico,South,Small Market,18,51,94,39,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6140,505,New Mexico,South,Small Market,18,28,50,16,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6141,505,New Mexico,South,Small Market,4,33,65,30,9,2011-01-04,Herbal Tea,Lemon,Decaf
6142,505,New Mexico,South,Small Market,-13,36,69,45,4,2011-01-04,Espresso,Caffe Latte,Regular
6143,508,Massachusetts,East,Major Market,140,163,346,69,7,2011-01-04,Espresso,Regular Espresso,Regular
6144,512,Texas,South,Major Market,42,74,137,46,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6145,513,Ohio,Central,Major Market,-4,73,133,76,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6146,515,Iowa,Central,Small Market,16,28,50,17,1,2011-01-04,Coffee,Amaretto,Regular
6147,515,Iowa,Central,Small Market,15,26,46,16,5,2011-01-04,Espresso,Caffe Mocha,Regular
6148,518,New York,East,Major Market,410,428,759,152,2,2011-01-04,Coffee,Columbian,Regular
6149,518,New York,East,Major Market,123,117,211,34,13,2011-01-04,Tea,Green Tea,Regular
6150,541,Oregon,West,Small Market,12,70,127,62,2,2011-01-04,Coffee,Columbian,Regular
6151,541,Oregon,West,Small Market,42,64,114,36,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6152,541,Oregon,West,Small Market,47,60,113,28,9,2011-01-04,Herbal Tea,Lemon,Decaf
6153,541,Oregon,West,Small Market,22,32,56,17,11,2011-01-04,Tea,Darjeeling,Regular
6154,562,California,West,Major Market,-113,-13,117,63,1,2011-01-04,Coffee,Amaretto,Regular
6155,562,California,West,Major Market,92,100,190,38,10,2011-01-04,Herbal Tea,Mint,Decaf
6156,563,Iowa,Central,Small Market,326,335,626,115,8,2011-01-04,Herbal Tea,Chamomile,Decaf
6157,563,Iowa,Central,Small Market,276,318,616,132,12,2011-01-04,Tea,Earl Grey,Regular
6158,567,Ohio,Central,Major Market,42,74,137,46,1,2011-01-04,Coffee,Amaretto,Regular
6159,573,Missouri,Central,Small Market,52,98,190,63,2,2011-01-04,Coffee,Columbian,Regular
6160,573,Missouri,Central,Small Market,70,91,178,44,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6161,573,Missouri,Central,Small Market,65,67,119,23,6,2011-01-04,Espresso,Decaf Espresso,Decaf
6162,580,Oklahoma,South,Small Market,37,45,80,20,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6163,580,Oklahoma,South,Small Market,145,155,285,57,4,2011-01-04,Espresso,Caffe Latte,Regular
6164,603,New Hampshire,East,Small Market,49,72,129,39,1,2011-01-04,Coffee,Amaretto,Regular
6165,603,New Hampshire,East,Small Market,40,75,133,48,2,2011-01-04,Coffee,Columbian,Regular
6166,603,New Hampshire,East,Small Market,47,43,46,11,13,2011-01-04,Tea,Green Tea,Regular
6167,603,New Hampshire,East,Small Market,-9,63,114,69,5,2011-01-04,Espresso,Caffe Mocha,Regular
6168,603,New Hampshire,East,Small Market,-4,44,84,47,9,2011-01-04,Herbal Tea,Lemon,Decaf
6169,603,New Hampshire,East,Small Market,18,28,50,16,11,2011-01-04,Tea,Darjeeling,Regular
6170,603,New Hampshire,East,Small Market,-13,36,69,45,7,2011-01-04,Espresso,Regular Espresso,Regular
6171,608,Wisconsin,Central,Small Market,25,132,242,115,2,2011-01-04,Coffee,Columbian,Regular
6172,608,Wisconsin,Central,Small Market,58,82,161,43,5,2011-01-04,Espresso,Caffe Mocha,Regular
6173,608,Wisconsin,Central,Small Market,1,87,160,86,12,2011-01-04,Tea,Earl Grey,Regular
6174,619,California,West,Major Market,71,102,181,54,13,2011-01-04,Tea,Green Tea,Regular
6175,630,Illinois,Central,Major Market,232,265,486,109,2,2011-01-04,Coffee,Columbian,Regular
6176,636,Missouri,Central,Small Market,-18,40,142,52,9,2011-01-04,Herbal Tea,Lemon,Decaf
6177,641,Iowa,Central,Small Market,13,28,52,19,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6178,702,Nevada,West,Small Market,-3,44,84,46,2,2011-01-04,Coffee,Columbian,Regular
6179,702,Nevada,West,Small Market,6,33,65,29,3,2011-01-04,Coffee,Decaf Irish Cream,Decaf
6180,702,Nevada,West,Small Market,-542,-260,28,131,13,2011-01-04,Tea,Green Tea,Regular
